667, 2341.34, 
668, 2392.06, 
669, 2314.78, 
670, 2366.13, 
671, 2383.67, 
672, 2471.93, 
673, 2386.41, 
674, 2409.62, 
675, 2451.31, 
676, 2285.5, 
677, 2460.59, 
678, 2414.14, 
679, 2457.64, 
680, 2383.52, 
681, 2489.9, 
682, 2443.44, 
683, 2425.47, 
684, 2530.23, 
685, 2445.8, 
686, 2481.46, 
687, 2416.88, 
688, 2404.43, 
689, 2403.12, 
690, 2525.18, 
691, 2495.89, 
692, 2475.65, 
693, 2416.75, 
694, 2484.97, 
695, 2506.56, 
696, 2549.33, 
697, 2441.74, 
698, 2467.93, 
699, 2399.68, 
700, 2552.49, 
701, 2437.59, 
702, 2517.35, 
703, 2516.33, 
704, 2609.16, 
705, 2507.12, 
706, 2479.75, 
707, 2591.96, 
708, 2462.51, 
709, 2531.08, 
710, 2555.47, 
711, 2564.27, 
712, 2442.94, 
713, 2559.0, 
714, 2580.78, 
715, 2582.71, 
716, 2547.61, 
717, 2558.96, 
718, 2620.99, 
719, 2565.43, 
720, 2634.88, 
721, 2577.78, 
722, 2569.76, 
723, 2605.83, 
724, 2587.32, 
725, 2560.29, 
726, 2629.84, 
727, 2668.73, 
728, 2597.02, 
729, 2611.43, 
730, 2615.17, 
731, 2613.12, 
732, 2723.19, 
733, 2685.97, 
734, 2591.46, 
735, 2605.37, 
736, 2691.08, 
737, 2710.54, 
738, 2745.67, 
739, 2637.03, 
740, 2653.6, 
741, 2616.15, 
742, 2667.45, 
743, 2667.17, 
744, 2727.88, 
745, 2733.28, 
746, 2799.72, 
747, 2669.73, 
748, 2634.44, 
749, 2683.83, 
750, 2631.73, 
751, 2641.55, 
752, 2695.92, 
753, 2760.45, 
754, 2853.74, 
755, 2760.61, 
756, 2788.02, 
757, 2666.81, 
758, 2725.09, 
759, 2729.51, 
760, 2819.26, 
761, 2686.34, 
762, 2639.04, 
763, 2763.54, 
764, 2765.57, 
765, 2716.64, 
766, 2754.77, 
767, 2806.28, 
768, 2732.74, 
769, 2820.59, 
770, 2889.14, 
771, 2887.06, 
772, 2755.36, 
773, 2799.06, 
774, 2794.32, 
775, 2894.09, 
776, 2822.84, 
777, 2729.44, 
778, 2865.54, 
779, 2785.04, 
780, 2824.18, 
781, 2838.15, 
782, 2812.31, 
783, 2910.65, 
784, 2796.63, 
785, 2847.06, 
786, 2891.57, 
787, 2806.19, 
788, 2854.91, 
789, 2937.21, 
790, 2848.73, 
791, 2849.7, 
792, 2838.44, 
793, 2861.5, 
794, 2834.57, 
795, 2844.99, 
796, 2819.72, 
797, 2923.7, 
798, 2867.63, 
799, 2925.36, 
800, 2894.63, 
801, 2847.83, 
802, 2842.77, 
803, 2912.76, 
804, 2916.57, 
805, 2886.46, 
806, 3029.84, 
807, 3004.0, 
808, 2967.81, 
809, 2960.33, 
810, 3013.82, 
811, 2893.88, 
812, 2906.78, 
813, 2887.65, 
814, 2909.38, 
815, 2938.38, 
816, 3013.66, 
817, 2991.71, 
818, 2986.63, 
819, 2915.03, 
820, 3002.82, 
821, 3023.23, 
822, 2984.77, 
823, 3032.56, 
824, 3003.86, 
825, 3139.95, 
826, 3051.43, 
827, 3013.98, 
828, 2912.41, 
829, 3081.55, 
830, 3009.22, 
831, 2994.82, 
832, 2936.98, 
833, 3059.51, 
834, 3036.72, 
835, 3007.84, 
836, 3120.58, 
837, 3099.2, 
838, 3113.85, 
839, 3146.11, 
840, 3043.61, 
841, 3064.14, 
842, 3192.63, 
843, 3068.06, 
844, 3195.62, 
845, 3070.33, 
846, 3101.63, 
847, 3037.33, 
848, 3042.12, 
849, 3119.27, 
850, 3152.22, 
851, 3145.22, 
852, 3132.97, 
853, 3183.96, 
854, 3123.49, 
855, 3126.7, 
856, 3247.85, 
857, 3137.9, 
858, 3108.38, 
859, 3133.96, 
860, 3131.34, 
861, 3019.81, 
862, 3142.52, 
863, 3192.05, 
864, 3316.04, 
865, 3216.52, 
